Unnamed: 0	glucosaminidase-unclustered	glucosaminidase-mmseqs_cluster	glucosaminidase-foldseek_cluster
10411	UPI001CBF423D	UPI001CBF423D	
10412	I0T6L6	I0T6L6	
10413	UPI0020016776	UPI0020016776	
10414	UPI000AACE0B8	UPI000AACE0B8	
10415	UPI000F6661E1	UPI000F6661E1	
10416	UPI001CE42A41	UPI001CE42A41	
10417	UPI0019114445	UPI0019114445	
10418	UPI0021B78745	UPI0021B78745	
10419	UPI000F68B689	UPI000F68B689	
10420	UPI0021B56C66	UPI0021B56C66	
10421	UPI0021B58C05	UPI0021B58C05	
10422	UPI0021B83E26	UPI0021B83E26	
10423	UPI0021B5C342	UPI0021B5C342	
10424	UPI00066C580C	UPI00066C580C	
10425	UPI00066CADCA	UPI00066CADCA	
10426	UPI0021BB4569	UPI0021BB4569	
10427	UPI001C43CC74	UPI001C43CC74	
10428	UPI00223EE7F6	UPI00223EE7F6	
10429	UPI00200132C0	UPI00200132C0	
10430	UPI00228366DC	UPI00228366DC	
10431	UPI0022B773C1	UPI0022B773C1	
10432	UPI00223FE133	UPI00223FE133	
10433	UPI00224074A2	UPI00224074A2	
10434	UPI002001730D	UPI002001730D	
10435	UPI0021B6E9FE	UPI0021B6E9FE	
10436	UPI002240C9BB	UPI002240C9BB	
10437	UPI00066A2D36	UPI00066A2D36	
10438	UPI0021B4E8EC	UPI0021B4E8EC	
10439	UPI002240CEE5	UPI002240CEE5	
10440	UPI0020C8466C	UPI0020C8466C	
10441	UPI000A0F73CA	UPI000A0F73CA	
10442	UPI0022850171	UPI0022850171	
10443	UPI002005B2BF	UPI002005B2BF	
10444	UPI002285103A	UPI002285103A	
10445	UPI001CBD702F	UPI001CBD702F	
10446	UPI002000BE4D	UPI002000BE4D	
10447	UPI0010497190	UPI0010497190	
10448	UPI002283881F	UPI002283881F	
10449	UPI002283A032	UPI002283A032	
10450	UPI002283B1B9	UPI002283B1B9	
10451	UPI001BD2264C	UPI001BD2264C	
10452	I2J7Z6	I2J7Z6	
10453	UPI0020007099	UPI0020007099	
10454	UPI00228427D1	UPI00228427D1	
10455	UPI00066C0CF6	UPI00066C0CF6	
10456	X8KCT3	X8KCT3	
10457	UPI001CC005C9	UPI001CC005C9	
10458	A0A7H9FF31	A0A7H9FF31	
10459	UPI00189BA560	UPI00189BA560	
10460	J4J1U1	J4J1U1	
10461	UPI0022852607	UPI0022852607	
10462	UPI000451544F	UPI000451544F	
10463	UPI002284BB9D	UPI002284BB9D	
10464	UPI002284D5CA	UPI002284D5CA	
10465	UPI00200069A7	UPI00200069A7	
10466	UPI0020007E6A	UPI0020007E6A	
10467	UPI00200085A6	UPI00200085A6	
10468	A0A7V8R933	A0A7V8R933	
10469	UPI00066D05D5	UPI00066D05D5	
10470	UPI0021B607CB	UPI0021B607CB	
10471	UPI0021B56BD4	UPI0021B56BD4	
10472	UPI00223F4D31	UPI00223F4D31	
10473	UPI00066DF5C2	UPI00066DF5C2	
10474	A0A7T2ZY31	A0A7T2ZY31	
10475	UPI00228406DA	UPI00228406DA	
10476	UPI002284EFAF	UPI002284EFAF	
10477	UPI001899DCA0	UPI001899DCA0	
10478	UPI0007796999	UPI0007796999	
10479	UPI00200108AB	UPI00200108AB	
10480	I0SSW0	I0SSW0	
10481	UPI0020014A2A	UPI0020014A2A	
10482	UPI002001A683	UPI002001A683	
10483	UPI0007763EC7	UPI0007763EC7	
10484	UPI000A0FD2C8	UPI000A0FD2C8	
10485	UPI000F65B5F6	UPI000F65B5F6	
10486	UPI0020C87018	UPI0020C87018	
10487	UPI00066ADCC4	UPI00066ADCC4	
10488	UPI001F622658	UPI001F622658	
10489	UPI00228456BF	UPI00228456BF	
10490	UPI000779229A	UPI000779229A	
10491	UPI000A117C21	UPI000A117C21	
10492	UPI000F675ED6	UPI000F675ED6	
10493	UPI001C838398	UPI001C838398	
10494	UPI0020C8A025	UPI0020C8A025	
10495	J4UGB0	J4UGB0	
10496	UPI00066B1AA0	UPI00066B1AA0	
10497	UPI000A11B573	UPI000A11B573	
10498	UPI000F678675	UPI000F678675	
10499	UPI0020C8A4B7	UPI0020C8A4B7	
10500	UPI0022847FC1	UPI0022847FC1	
10501	UPI00066B221B	UPI00066B221B	
10502	UPI000A11C91F	UPI000A11C91F	
10503	UPI0019D12C8C	UPI0019D12C8C	
10504	UPI0020C8C18D	UPI0020C8C18D	
10505	UPI00066B44FE	UPI00066B44FE	
10506	UPI00070BB726	UPI00070BB726	
10507	UPI00200060AB	UPI00200060AB	
10508	UPI0008A4DE66	UPI0008A4DE66	
10509	UPI001C3EAA60	UPI001C3EAA60	
10510	UPI0019D1F0ED	UPI0019D1F0ED	
10511	UPI001B909D82	UPI001B909D82	
10512	UPI0022852B0B	UPI0022852B0B	
10513	UPI002000AC5A	UPI002000AC5A	
10514	UPI0008A60C8E	UPI0008A60C8E	
10515	UPI002000B725	UPI002000B725	
10516	UPI00066D1DF9	UPI00066D1DF9	
10517	UPI0008A64322	UPI0008A64322	
10518	UPI00097973AD	UPI00097973AD	
10519	UPI001C1F051C	UPI001C1F051C	
10520	UPI002000D207	UPI002000D207	
10521	UPI00210835AA	UPI00210835AA	
10522	UPI000F79F06B	UPI000F79F06B	
10523	A0A7T2ZR73	A0A7T2ZR73	
10524	F5VVY5	F5VVY5	
10525	UPI0008D3B4D6	UPI0008D3B4D6	
10526	UPI002000F235	UPI002000F235	
10527	UPI00141DE5FF	UPI00141DE5FF	
10528	UPI00200114B9	UPI00200114B9	
10529	A0A7T4L7A8	A0A7T4L7A8	
10530	UPI001117E871	UPI001117E871	
10531	X8KE09	X8KE09	
10532	UPI000280DFAA	UPI000280DFAA	
10533	UPI0020253171	UPI0020253171	
10534	UPI001C66415D	UPI001C66415D	
10535	UPI0020016B2A	UPI0020016B2A	
10536	UPI000BBD2CC0	UPI000BBD2CC0	
10537	A0A7H9FHS9	A0A7H9FHS9	
10538	A0A7T7CYY0	A0A7T7CYY0	
10539	UPI001F33CA3C	UPI001F33CA3C	
10540	UPI002001939E	UPI002001939E	
10541	UPI00190CA1DE	UPI00190CA1DE	
10542	UPI001BD6C610	UPI001BD6C610	
10543	UPI0020019DAE	UPI0020019DAE	
10544	UPI0020C83768	UPI0020C83768	
10545	A0A8F7WVP7	A0A8F7WVP7	
10546	UPI00210ADD5B	UPI00210ADD5B	
10547	UPI0022840376	UPI0022840376	
10548	UPI001F35F390	UPI001F35F390	
10549	UPI00203BE274	UPI00203BE274	
10550	UPI0022853690	UPI0022853690	
10551	I0Q1D4	I0Q1D4	
10552	UPI002000D752	UPI002000D752	
10553	A0A7T4IU18	A0A7T4IU18	
10554	UPI001CC0F446	UPI001CC0F446	
10555	UPI0007BE659A	UPI0007BE659A	
10556	UPI002283BA6E	UPI002283BA6E	
10557	UPI001BEBE617	UPI001BEBE617	
10558	UPI002283E3E4	UPI002283E3E4	
10559	UPI001FD872B7	UPI001FD872B7	
10560	UPI002041D13A	UPI002041D13A	
10561	UPI0021A92567	UPI0021A92567	
10562	UPI001BB062E0	UPI001BB062E0	
10564	A0A3D3FWC8	A0A3D3FWC8	A0A7C1VDL4
10565	A0A428E113	A0A428E113	A0A428E113
10566	I2J311	A0A428E113	A0A428E113
10567	F9HAS5	A0A428E113	A0A428E113
10568	F9HNT8	A0A428E113	A0A428E113
10569	A0A3R9J144	A0A428E113	A0A428E113
10570	A0A428CYM7	A0A428E113	A0A428E113
10571	A0A3R9JJ37	A0A428E113	A0A428E113
10572	I0SHQ2	A0A428E113	A0A428E113
10573	A0A428I489	A0A428E113	A0A428E113
10574	A0A4R0V501	A0A4R0V501	A0A4R0V501
10575	A0A8B4WT43	A0A4R0V501	A0A4R0V501
10576	A0A4R0V8Z7	A0A4R0V501	A0A4R0V501
10577	A0A4R0W1J1	A0A4R0V501	A0A4R0V501
10578	A0A4R0WIA0	A0A4R0V501	A0A4R0V501
10579	A0A0M0VPR2	A0A4R0V501	A0A4R0V501
10580	A0A4R3TKP8	A0A4R3TKP8	A0A6G7ZBN2
10581	A0A522BUF3	A0A522BUF3	A0A7V8YNA9
10582	A0A6B3L943	A0A6B3L943	
10583	A0A7V4HW92	A0A7V4HW92	R6JF01
10584	A0A811G4D7	A0A811G4D7	A0A811G4D7
10585	UPI001F52F9DE	A0A811G4D7	A0A811G4D7
10586	A0A806GJI1	A0A811G4D7	A0A811G4D7
10587	UPI0013FD45F8	A0A811G4D7	A0A811G4D7
10588	UPI0003076FDB	A0A811G4D7	A0A811G4D7
10590	A0A8T3NUS4	A0A8T3NUS4	
10591	A0A937LC61	A0A937LC61	
10592	A0A952LW43	A0A952LW43	
10593	B6G019	B6G019	B6G019
10594	A0A927MSK0	A0A1T4Y0S6	A0A059NWW2
10595	A0A1T4Y0S6	A0A1T4Y0S6	A0A059NWW2
10596	A0A852UIG9	A0A1T4Y0S6	A0A059NWW2
10597	A0A938Z7J2	A0A938Z7J2	
10598	A0A956P7P0	A0A956P7P0	
10599	C2EVX7	C2EVX7	C2EVX7
10602	G9ZLM7	G9ZLM7	A0A377FWM0
10603	A0A0R1P1Q8	G9ZLM7	A0A377FWM0
10604	A0A0R1YW67	G9ZLM7	A0A377FWM0
10605	C0XMV6	G9ZLM7	A0A377FWM0
10606	A0A0R1SG59	G9ZLM7	A0A377FWM0
10607	H1LKM8	G9ZLM7	A0A377FWM0
10608	I7L766	I7L766	A0A242ASC8
10609	I7JV19	I7L766	A0A242ASC8
10611	L0EF68	L0EF68	A0A1H2Z0U0
10612	Q8G4P3	Q8G4P3	A0A2E9R175
10613	A0A2K9B3Z4	Q8G4P3	A0A2E9R175
10614	B3DQP7	Q8G4P3	A0A2E9R175
10615	A0A4R0S9M9	Q8G4P3	A0A2E9R175
10616	A0A4R0SG45	Q8G4P3	A0A2E9R175
10617	A0A4R0T1D0	Q8G4P3	A0A2E9R175
10618	A0A4R0TGV3	Q8G4P3	A0A2E9R175
10619	W6F0V5	Q8G4P3	A0A2E9R175
10620	A0A087A9J4	Q8G4P3	A0A2E9R175
10621	A0A086ZSI2	Q8G4P3	A0A2E9R175
10622	A0A2T3GCZ6	Q8G4P3	A0A2E9R175
10623	C6JDR3	Q8G4P3	A0A2E9R175
10624	R5REI1	Q8G4P3	A0A2E9R175
10625	A0A173UPY2	Q8G4P3	A0A2E9R175
10626	D4L3X2	Q8G4P3	A0A2E9R175
10627	R9JCF8	Q8G4P3	A0A2E9R175
10628	A0A022N9R3	Q8G4P3	A0A2E9R175
10629	A0A242KZU7	Q8G4P3	A0A2E9R175
10630	A0A249SKB5	Q8G4P3	A0A2E9R175
10631	V5XQA9	Q8G4P3	A0A2E9R175
10632	A0A200IF32	Q8G4P3	A0A2E9R175
10633	A0A242CRV9	Q8G4P3	A0A2E9R175
10634	A0A1G8YX43	Q8G4P3	A0A2E9R175
10635	A0A242D072	Q8G4P3	A0A2E9R175
10636	A0A242ECL5	Q8G4P3	A0A2E9R175
10637	C9AA03	Q8G4P3	A0A2E9R175
10638	C9CKN0	Q8G4P3	A0A2E9R175
10639	A0A4V0GPK5	Q8G4P3	A0A2E9R175
10640	A0A8E2KLI9	Q8G4P3	A0A2E9R175
10641	A0A377KQH1	Q8G4P3	A0A2E9R175
10642	A0A8S0LM52	Q8G4P3	A0A2E9R175
10643	A0A242BWT4	Q8G4P3	A0A2E9R175
10644	R3WC93	Q8G4P3	A0A2E9R175
10645	A0A367CFU2	Q8G4P3	A0A2E9R175
10646	A0A366UIZ5	Q8G4P3	A0A2E9R175
10647	A0A7G7IS25	Q8G4P3	A0A2E9R175
10648	A0A377KG99	Q8G4P3	A0A2E9R175
10649	G0M419	Q8G4P3	A0A2E9R175
10650	A0A7Z2PDR0	Q8G4P3	A0A2E9R175
10651	T5JDD0	Q8G4P3	A0A2E9R175
10652	A0A7H4UIE7	Q8G4P3	A0A2E9R175
10653	A0A2S3U2E5	Q8G4P3	A0A2E9R175
10654	A0A806IN79	Q8G4P3	A0A2E9R175
10655	I9L4R4	Q8G4P3	A0A2E9R175
10656	A0A837RCJ4	Q8G4P3	A0A2E9R175
10657	A0A1E3KNA6	Q8G4P3	A0A2E9R175
10658	F6IWT9	Q8G4P3	A0A2E9R175
10659	A0A809NTB9	Q8G4P3	A0A2E9R175
10660	A0A1L8RFG9	Q8G4P3	A0A2E9R175
10661	A0A2C9XNL5	Q8G4P3	A0A2E9R175
10662	A0A242A2Z1	Q8G4P3	A0A2E9R175
10663	S0LAP5	Q8G4P3	A0A2E9R175
10664	S0K6G9	Q8G4P3	A0A2E9R175
10665	R5ETL4	R5ETL4	U6RX90
10666	R7DEW3	R5ETL4	U6RX90
10667	R6Y216	R6Y216	A0A6G7ZBN2
10668	S6EJE2	S6EJE2	S6EJE2
10669	UPI00025AF004	UPI00025AF004	
10670	A0A0F6SYF1	A0A0F6SYF1	
10671	UPI00025B0012	UPI00025B0012	
10672	UPI00025B08BF	UPI00025B08BF	
10673	I1A4I0	I1A4I0	
10674	UPI000DE5A47D	UPI000DE5A47D	
10675	A0A2H6K2M6	A0A2H6K2M6	A0A2H6K2M6
10676	A0A2N5GBY4	A0A2N5GBY4	A0A5M8RQI3
10677	A0A2N8Z5U0	A0A2N8Z5U0	C2EVX7
10678	D0DUX9	A0A2N8Z5U0	C2EVX7
10679	C0X003	A0A2N8Z5U0	C2EVX7
10682	A0A351ADY8	A0A351ADY8	A0A351ADY8
10683	A0A368YAW1	A0A368YAW1	A0A031IDF1
10684	A0A3D9IGJ0	A0A3D9IGJ0	A0A371PLL5
10685	A0A7G5C5Y2	A0A3D9IGJ0	A0A371PLL5
10686	A0A3D9JTW9	A0A3D9IGJ0	A0A371PLL5
10687	A0A401XNT4	A0A401XNT4	A0A7C1VDL4
10688	A0A651EV38	A0A401XNT4	A0A7C1VDL4
10691	A0A562RXC9	A0A562RXC9	A0A377FWM0
10692	A0A1V5T8U0	A0A562RXC9	A0A377FWM0
10693	A0A5C8A833	A0A5C8A833	A0A7C1VDL4
10694	A0A5M8RQI3	A0A5M8RQI3	A0A5M8RQI3
10695	A0A7C6PUX0	A0A7C6PUX0	A1IHD1
10696	A0A4R4CUS1	A0A7C6PUX0	A1IHD1
10697	A0A101VV04	A0A7C6PUX0	A1IHD1
10698	A0A1C2XWW4	A0A7C6PUX0	A1IHD1
10699	A0A845RRE7	A0A7C6PUX0	A1IHD1
10700	T0HZN9	A0A7C6PUX0	A1IHD1
10701	A0A7U9PV43	A0A7U9PV43	A0A2Z4IUI6
10702	A0A7Y5NY95	A0A7Y5NY95	A0A3G8YHB3
10703	UPI001E2F534F	UPI001E2F534F	
10704	UPI000E41C2D1	UPI000E41C2D1	
10705	UPI001FAECD3B	UPI001FAECD3B	
10706	UPI001D0685ED	UPI001D0685ED	
10707	UPI001D06961A	UPI001D06961A	
10708	UPI000E406EE8	UPI000E406EE8	
10709	UPI001C01DFC3	UPI001C01DFC3	
10710	A0A943HFL5	A0A943HFL5	
10711	UPI000E4881F7	UPI000E4881F7	
10712	UPI0013A64222	UPI0013A64222	
10713	UPI00143AF589	UPI00143AF589	
10714	UPI00195D312E	UPI00195D312E	
10715	UPI00195A4B18	UPI00195A4B18	
10716	A0A2P8H394	A0A2P8H394	A0A031IDF1
10717	A0A2S5RG33	A0A2S5RG33	A0A0K1P7R6
10718	A0A8E2QVM8	A0A2S5RG33	A0A0K1P7R6
10719	A0A2K8NWQ2	A0A2S5RG33	A0A0K1P7R6
10720	A0A2T0BE62	A0A2T0BE62	A0A174IZW4
10721	A0A4P8A5X1	A0A2T0BE62	A0A174IZW4
10722	A0A0E3JQR1	A0A2T0BE62	A0A174IZW4
10723	A0A168N3W8	A0A2T0BE62	A0A174IZW4
10724	C6Q285	A0A2T0BE62	A0A174IZW4
10725	A0A161WEA0	A0A2T0BE62	A0A174IZW4
10726	A0A162LA23	A0A2T0BE62	A0A174IZW4
10727	A0A1A6ANX9	A0A2T0BE62	A0A174IZW4
10728	A0A8S0YI85	A0A2T0BE62	A0A174IZW4
10729	A0A318EQP3	A0A318EQP3	C6LIN5
10730	A0A376H442	A0A376H442	A6ERN7
10731	A0A389LX78	A0A389LX78	A0A7C1VDL4
10732	A0A3E5ICG9	A0A3E5ICG9	A0A318MMB0
10733	UPI002030E72D	A0A3E5ICG9	A0A318MMB0
10734	UPI0022AAA3B6	A0A3E5ICG9	A0A318MMB0
10735	UPI00044EF4F0	A0A3E5ICG9	A0A318MMB0
10736	A0A413K2M1	A0A3E5ICG9	A0A318MMB0
10737	UPI0004510B00	A0A3E5ICG9	A0A318MMB0
10738	UPI001898B70E	A0A3E5ICG9	A0A318MMB0
10739	UPI001F2D6891	A0A3E5ICG9	A0A318MMB0
10740	UPI0022AB445C	A0A3E5ICG9	A0A318MMB0
10741	A0A642KXK1	A0A3E5ICG9	A0A318MMB0
10742	UPI00202E29C6	A0A3E5ICG9	A0A318MMB0
10743	A0A2K9H0T5	A0A3E5ICG9	A0A318MMB0
10744	A0A396C3Q0	A0A3E5ICG9	A0A318MMB0
10745	UPI0002E10466	A0A3E5ICG9	A0A318MMB0
10746	A0A833HTR7	A0A3E5ICG9	A0A318MMB0
10747	UPI00202F3D23	A0A3E5ICG9	A0A318MMB0
10748	UPI0018972025	A0A3E5ICG9	A0A318MMB0
10749	A0A7D4JH54	A0A3E5ICG9	A0A318MMB0
10750	UPI0004D6887C	A0A3E5ICG9	A0A318MMB0
10751	UPI001F408A94	A0A3E5ICG9	A0A318MMB0
10752	UPI00202F7D4D	A0A3E5ICG9	A0A318MMB0
10753	A0A4P8N3T1	A0A3E5ICG9	A0A318MMB0
10754	UPI002221FA0F	A0A3E5ICG9	A0A318MMB0
10755	A0A412YAE3	A0A3E5ICG9	A0A318MMB0
10756	UPI00187A9F45	A0A3E5ICG9	A0A318MMB0
10757	UPI0004477952	A0A3E5ICG9	A0A318MMB0
10758	UPI000828C916	A0A3E5ICG9	A0A318MMB0
10759	UPI0002824616	A0A3E5ICG9	A0A318MMB0
10760	UPI0004D997C8	A0A3E5ICG9	A0A318MMB0
10761	UPI000516345B	A0A3E5ICG9	A0A318MMB0
10762	UPI0013E9A07E	A0A3E5ICG9	A0A318MMB0
10763	UPI000449AF73	A0A3E5ICG9	A0A318MMB0
10764	UPI00227B0649	A0A3E5ICG9	A0A318MMB0
10765	UPI00189AF8E7	A0A3E5ICG9	A0A318MMB0
10767	A0A4P5TE39	A0A4P5TE39	A0A7C1VDL4
10768	A0A4P5TQD4	A0A4P5TE39	A0A7C1VDL4
10769	A0A4R3Z5L2	A0A4R3Z5L2	A0A6G7ZBN2
10770	A0A4R7ZCB1	A0A4R7ZCB1	A0A6G7ZBN2
10771	A0A522DA47	A0A522DA47	R6JF01
10772	A0A2N1TNG1	A0A522DA47	R6JF01
10773	A0A660XXI4	A0A660XXI4	A0A2G4HE76
10774	A0A6B4NRV0	A0A6B4NRV0	A0A174IZW4
10775	A0A6G4FS85	A0A6B4NRV0	A0A174IZW4
10776	A0A6G4HY02	A0A6B4NRV0	A0A174IZW4
10777	J7TFM3	A0A6B4NRV0	A0A174IZW4
10778	A0A7X9K928	A0A7X9K928	A0A6J4WMC2
10779	A0A822LKY6	A0A822LKY6	A0A822LKY6
10780	A0A412ISK2	A0A822LKY6	A0A822LKY6
10781	A0A8D9L197	A0A822LKY6	A0A822LKY6
10782	UPI001FA8A315	A0A822LKY6	A0A822LKY6
10783	UPI001FAAA27C	A0A822LKY6	A0A822LKY6
10784	A0A374JSZ7	A0A822LKY6	A0A822LKY6
10785	A0A3R6SID0	A0A822LKY6	A0A822LKY6
10786	A0A6N9K2F4	A0A822LKY6	A0A822LKY6
10787	UPI0006C468F2	A0A822LKY6	A0A822LKY6
10788	A0A840QR10	A0A840QR10	A0A059NWW2
10789	A0A8G0HS48	A0A1I3HAJ0	A0A371PLL5
10790	A0A1I3HAJ0	A0A1I3HAJ0	A0A371PLL5
10791	A0A6C0FX00	A0A1I3HAJ0	A0A371PLL5
10792	A0A1H3EIM6	A0A1I3HAJ0	A0A371PLL5
10793	A0A1I6RBX1	A0A1I3HAJ0	A0A371PLL5
10794	A0A1H8BSV3	A0A1I3HAJ0	A0A371PLL5
10795	A0A3D9RJM4	A0A1I3HAJ0	A0A371PLL5
10796	A0A8J2UFF5	A0A512BJB4	A0A7C1VDL4
10797	A0A917J5X3	A0A512BJB4	A0A7C1VDL4
10798	A0A512BJB4	A0A512BJB4	A0A7C1VDL4
10799	A0A4P5T874	A0A512BJB4	A0A7C1VDL4
10800	A0A512RHQ8	A0A512BJB4	A0A7C1VDL4
10801	UPI00035C2FF3	UPI00035C2FF3	
10802	UPI0019610824	UPI0019610824	
10803	UPI00211784E5	UPI00211784E5	
10804	UPI001ABEE29A	UPI001ABEE29A	
10805	UPI00041500B6	UPI00041500B6	
10806	UPI000485E268	UPI000485E268	
10807	UPI0009BF342A	UPI0009BF342A	
10808	UPI0020C89DC3	UPI0020C89DC3	
10809	UPI000ADB66B9	UPI000ADB66B9	
10810	UPI000C75C052	UPI000C75C052	
10811	UPI00035FBE3C	UPI00035FBE3C	
10812	UPI0013D5CE78	UPI0013D5CE78	
10813	UPI0012F72C43	UPI0012F72C43	
10814	UPI000825A573	UPI000825A573	
10815	UPI000F48AA9A	UPI000F48AA9A	
10816	UPI001C102A3E	UPI001C102A3E	
10817	UPI0005F026D8	UPI0005F026D8	
10818	UPI00118879E4	UPI00118879E4	
10819	UPI00052F93A2	UPI00052F93A2	
10820	UPI0008264F1C	UPI0008264F1C	
10821	UPI001C8DC18E	UPI001C8DC18E	
10822	UPI000C849CFD	UPI000C849CFD	
10823	UPI000B42FC67	UPI000B42FC67	
10824	UPI00082430C2	UPI00082430C2	
10825	UPI001E37F654	UPI001E37F654	
10826	UPI0007819663	UPI0007819663	
10827	UPI0015639B6B	UPI0015639B6B	
10828	UPI0015D66646	UPI0015D66646	
10829	A0A971QZY0	A0A7X7W6F5	A0A7V8YNA9
10830	A0A7X7W6F5	A0A7X7W6F5	A0A7V8YNA9
10831	A5FM67	A5FM67	T1WGN1
10832	A0A0Q0XX03	A5FM67	T1WGN1
10833	C0GIC8	C0GIC8	A0A1C6D969
10834	C3AX80	C3AX80	C3AX80
10835	C2V5H1	C3AX80	C3AX80
10836	C3BH45	C3AX80	C3AX80
10837	C6JMD7	C6JMD7	A0A2T6K1D7
10838	D4CW36	D4CW36	A0A2T6K1D7
10839	X8GRN7	D4CW36	A0A2T6K1D7
10840	D7J326	D7J326	A0A2Z5VGM9
10841	A0A0P0EV58	D7J326	A0A2Z5VGM9
10842	A0A4S2AZ67	D7J326	A0A2Z5VGM9
10843	R6VJL3	D7J326	A0A2Z5VGM9
10844	A0A137SQN3	D7J326	A0A2Z5VGM9
10845	R6DCR1	D7J326	A0A2Z5VGM9
10846	A0A379E4V0	D7J326	A0A2Z5VGM9
10847	U2KSH3	D7J326	A0A2Z5VGM9
10848	A0A015ZM08	D7J326	A0A2Z5VGM9
10849	A0A015WET7	D7J326	A0A2Z5VGM9
10850	A0A829SI94	D7J326	A0A2Z5VGM9
10851	A0A0K6BRG6	D7J326	A0A2Z5VGM9
10852	R5MM06	D7J326	A0A2Z5VGM9
10853	A0A1C5MYQ9	D7J326	A0A2Z5VGM9
10854	E9UUK5	E9UUK5	A0A2P2BVU5
10855	G5K5Q9	G5K5Q9	A0A2E8VFZ4
10856	I0SB26	I0SB26	I0SB26
10857	A0A150NLF6	I0SB26	I0SB26
10858	A0A1S1CUS8	I0SB26	I0SB26
10859	J6HY02	J6HY02	J4NUV6
10860	K2CM49	K2CM49	D7VIZ1
10861	R5IT89	R5IT89	C2EH32
10862	R6P9I3	R6P9I3	A0A2V3VWI7
10863	R7GH39	R6P9I3	A0A2V3VWI7
10865	UPI00018F4495	UPI00018F4495	
10866	UPI000262D852	A0A0P0F784	A0A318MMB0
10867	UPI000E53254B	A0A0P0F784	A0A318MMB0
10868	UPI0011070491	A0A0P0F784	A0A318MMB0
10869	UPI001CE2ADF6	A0A0P0F784	A0A318MMB0
10870	A0A0P0F784	A0A0P0F784	A0A318MMB0
10871	UPI0008DA5572	A0A0P0F784	A0A318MMB0
10872	UPI001CE2FBB9	A0A0P0F784	A0A318MMB0
10873	A0A7J0BCE5	A0A0P0F784	A0A318MMB0
10874	UPI00168A4A15	A0A0P0F784	A0A318MMB0
10875	UPI00092AD788	UPI00092AD788	
10876	UPI00064C5768	UPI00064C5768	
10877	UPI001FD2CA01	UPI001FD2CA01	
10878	UPI0002469252	UPI0002469252	
10879	A0A1V5S3E4	A0A1V5S3E4	A0A6G7ZBN2
10880	A0A2A4YF29	A0A2A4YF29	R6JF01
10881	A0A2N7BFS1	A0A2A4YF29	R6JF01
10882	A0A7C1S465	A0A2A4YF29	R6JF01
10883	A0A4S8RWT3	A0A2A4YF29	R6JF01
10884	A0A444VIT2	A0A2A4YF29	R6JF01
10885	A0A2R3ZBA6	A0A2A4YF29	R6JF01
10886	A0A2E2SG65	A0A2A4YF29	R6JF01
10887	A0A258JZD9	A0A2A4YF29	R6JF01
10888	A0A4Q1FCG4	A0A2A4YF29	R6JF01
10889	A0A2T7BPE9	A0A2A4YF29	R6JF01
10890	A0A1F3PSN5	A0A2A4YF29	R6JF01
10891	A0A257JZ95	A0A2A4YF29	R6JF01
10892	A0A2S5A7N5	A0A2A4YF29	R6JF01
10893	A0A364Y5T4	A0A2A4YF29	R6JF01
10894	A0A2D1U581	A0A2D1U581	A0A351ADY8
10895	A0A4U1CQL5	A0A2D1U581	A0A351ADY8
10896	A0A4U1CSY5	A0A2D1U581	A0A351ADY8
10897	A0A3N7CZ09	A0A2D1U581	A0A351ADY8
10898	A0A2E3N1F4	A0A2E3N1F4	R6JF01
10899	A0A2X4N9W1	A0A2X4N9W1	A0A2X4N9W1
10900	A0A2X4N2H5	A0A2X4N9W1	A0A2X4N9W1
10901	A0A329QRR9	A0A329QRR9	A0A2E9R175
10902	A0A2G7LWT2	A0A329QRR9	A0A2E9R175
10903	A0A0N0C4J8	A0A329QRR9	A0A2E9R175
10904	A0A5S5BR31	A0A329QRR9	A0A2E9R175
10905	A0A1G9KRD5	A0A329QRR9	A0A2E9R175
10906	A0A264E1Z2	A0A329QRR9	A0A2E9R175
10907	A0A264EX52	A0A329QRR9	A0A2E9R175
10908	A0A098M2X1	A0A329QRR9	A0A2E9R175
10909	A0A1Q5WZP8	A0A329QRR9	A0A2E9R175
10910	A0A1R0X3W1	A0A329QRR9	A0A2E9R175
10911	A0A917FN05	A0A329QRR9	A0A2E9R175
10912	A0A1R0XAG1	A0A329QRR9	A0A2E9R175
10913	A0A1Q5XK34	A0A329QRR9	A0A2E9R175
10914	A0A1R0YAQ2	A0A329QRR9	A0A2E9R175
10915	A0A1R0Z7H6	A0A329QRR9	A0A2E9R175
10916	A0A1R0ZMU3	A0A329QRR9	A0A2E9R175
10917	A0A089I2G4	A0A329QRR9	A0A2E9R175
10918	A0A089MC08	A0A329QRR9	A0A2E9R175
10919	A0A0A2UF99	A0A329QRR9	A0A2E9R175
10920	A0A2T6GAN0	A0A329QRR9	A0A2E9R175
10921	A0A1H5TMS7	A0A329QRR9	A0A2E9R175
10922	A0A0P9HT52	A0A329QRR9	A0A2E9R175
10923	A0A1G4RWA2	A0A329QRR9	A0A2E9R175
10924	A0A7Z7CJX0	A0A329QRR9	A0A2E9R175
10925	A0A081P2V7	A0A329QRR9	A0A2E9R175
10926	A0A1H4HMU0	A0A329QRR9	A0A2E9R175
10927	A0A410X001	A0A329QRR9	A0A2E9R175
10928	A0A165R4Q8	A0A329QRR9	A0A2E9R175
10929	D3EHY6	A0A329QRR9	A0A2E9R175
10930	G4HD49	A0A329QRR9	A0A2E9R175
10931	A0A1H7N9J2	A0A329QRR9	A0A2E9R175
