	unclustered	mmseqs_cluster	foldseek_cluster
12920	A0A1Y6F2V4	A0A0F7KVM9	A0A1I1ZHQ3
12921	A0A4R3SVQ1	A0A0F7KVM9	A0A1I1ZHQ3
12922	A0A4R1WHE6	A0A0F7KVM9	A0A1I1ZHQ3
12923	A0A1C7D5R5	A0A0F7KVM9	A0A1I1ZHQ3
12924	A0A1U6HBE8	A0A0F7KVM9	A0A1I1ZHQ3
12925	A0A245ZCS1	A0A0F7KVM9	A0A1I1ZHQ3
12926	A0A1I5GTK2	A0A0F7KVM9	A0A1I1ZHQ3
12927	A0A1V2EV30	A0A0F7KVM9	A0A1I1ZHQ3
12928	A0A7W7EV48	A0A0F7KVM9	A0A1I1ZHQ3
12929	A0A7W5ZTY7	A0A0F7KVM9	A0A1I1ZHQ3
12930	A0A239F6Y7	A0A0F7KVM9	A0A1I1ZHQ3
12931	A0A1S1HL47	A0A0F7KVM9	A0A1I1ZHQ3
12932	A0A1I6M6Z8	A0A0F7KVM9	A0A1I1ZHQ3
12933	A0A1T5DCU7	A0A0F7KVM9	A0A1I1ZHQ3
12934	A0A840YGC0	A0A0F7KVM9	A0A1I1ZHQ3
12935	A0A0J1FU11	A0A0J1FU11	A0A140LA76
12936	A0A0K6HY50	A0A0K6HY50	A0A4R6WH34
12937	A0A0M2HUT9	A0A0M2HUT9	A0A251XY06
12938	A0A0P8W651	A0A0P8W651	A0A140LA76
12939	A0A136LYF9	A0A136LYF9	A0A2H6IPM4
12940	A0A143XF81	A0A143XF81	A0A1I2BHE0
12941	A0A177H4R9	A0A177H4R9	A0A7W7M238
12942	A0A1C4DX91	A0A1C4DX91	A0A7W7M238
12943	A0A1N6JFE5	A0A1C4DX91	A0A7W7M238
12944	A0A1V5GGX3	A0A1C4DX91	A0A7W7M238
12945	A0A562SRT1	A0A1C4DX91	A0A7W7M238
12946	A0A4R8DQS9	A0A1C4DX91	A0A7W7M238
12947	A0A1M5EVE3	A0A1C4DX91	A0A7W7M238
12948	A0A4R6J2E7	A0A1C4DX91	A0A7W7M238
12949	A0A4Q7MTQ1	A0A1C4DX91	A0A7W7M238
12950	A0A1I0P2P8	A0A1C4DX91	A0A7W7M238
12951	A0A1M4VUQ1	A0A1C4DX91	A0A7W7M238
12952	A0A1G7IMR0	A0A1C4DX91	A0A7W7M238
12953	A0A1N7L6X0	A0A1C4DX91	A0A7W7M238
12954	A0A2W7SD94	A0A1C4DX91	A0A7W7M238
12955	A0A1M7DYC9	A0A1C4DX91	A0A7W7M238
12956	A0A327QHV2	A0A1C4DX91	A0A7W7M238
12957	A0A1T4R501	A0A1C4DX91	A0A7W7M238
12958	A0A1H4F8I2	A0A1C4DX91	A0A7W7M238
12959	A0A2P8HTU9	A0A1C4DX91	A0A7W7M238
12960	A0A1H7IM31	A0A1C4DX91	A0A7W7M238
12961	A0A327VNU0	A0A1C4DX91	A0A7W7M238
12962	A0A561Q3S5	A0A1C4DX91	A0A7W7M238
12963	A0A1I0PYM1	A0A1C4DX91	A0A7W7M238
12964	A0A1T5NRW7	A0A1C4DX91	A0A7W7M238
12965	A0A2M9CS66	A0A1C4DX91	A0A7W7M238
12966	A0A1I7N8M4	A0A1C4DX91	A0A7W7M238
12967	A0A1E3GN96	A0A1E3GN96	A0A1E3GN96
12968	A0A1G5EKK7	A0A1G5EKK7	A0A542VZJ6
12969	A0A1G7JM17	A0A1G7JM17	A0A285U174
12970	A0A1G8DCE8	A0A1G8DCE8	A0A542VZJ6
12971	A0A0M0GUU8	A0A1G8DCE8	A0A542VZJ6
12972	A0A1H1P091	A0A1H1P091	A0A7W7M238
12973	A0A1H2VNR8	A0A1H2VNR8	A0A839YXT0
12974	A0A1H3R529	A0A1H3R529	A0A7W7M238
12975	A0A4R2S0S4	A0A1H3R529	A0A7W7M238
12976	A0A1H7VGP1	A0A1H7VGP1	A0A7W7M238
12977	A0A1I1FXI7	A0A1H7VGP1	A0A7W7M238
12978	A0A1H8FMV3	A0A1H8FMV3	A0A7W7M238
12979	A0A1H7B8T6	A0A1H8FMV3	A0A7W7M238
12980	A0A1M4Y4P3	A0A1H8FMV3	A0A7W7M238
12981	A0A1H0SZA5	A0A1H8FMV3	A0A7W7M238
12982	A0A1M6S1S2	A0A1H8FMV3	A0A7W7M238
12983	A0A840UE07	A0A1H8FMV3	A0A7W7M238
12984	A0A1I3E084	A0A1H8FMV3	A0A7W7M238
12985	A0A4R3KFT5	A0A1H8FMV3	A0A7W7M238
12986	A0A1H3WWF6	A0A1H8FMV3	A0A7W7M238
12987	A0A1I0XME1	A0A1H8FMV3	A0A7W7M238
12988	A0A1K1NGE2	A0A1H8FMV3	A0A7W7M238
12989	A0A1H8PNV1	A0A1H8PNV1	A0A285NHK7
12990	A0A1I0DTW0	A0A1I0DTW0	A0A4R3YH71
12991	A0A1I1P442	A0A1I1P442	A0A1I1ZHQ3
12992	A0A1I2C9C2	A0A1I2C9C2	A0A1K1XJB1
12993	A0A2A9DWT9	A0A2A9DWT9	A0A4R6LXJ8
12994	A0A2C8Y5Y6	A0A2C8Y5Y6	A0A4R6WH34
12995	A0A2H5WBY0	A0A2H5WBY0	A0A3N6HYN0
12996	A0A2H6AIV4	A0A2H6AIV4	A0A1K1XJB1
12997	A0A2H6J040	A0A2H6J040	A0A4R6R5S4
12998	A0A2N9P9K4	A0A2N9P9K4	A0A1V6JGM4
12999	A0A2P8H1D1	A0A2P8H1D1	A0A6N3EI03
13000	A0A2S6QGT4	A0A2S6QGT4	A0A7W7M238
13001	A0A2S9XS81	A0A2S9XS81	A0A542VZJ6
13002	A0A2W1BAQ7	A0A2W1BAQ7	A0A4R6R5S4
13003	A0A3D9IRG8	A0A3D9IRG8	A0A7W7M238
13004	A0A3N1P0N4	A0A3N1P0N4	A0A7W7M238
13005	A0A3N1XXR7	A0A3N1XXR7	A0A4V2PSG7
13006	A0A369BZ75	A0A3N1XXR7	A0A4V2PSG7
13007	A0A1I1UTQ8	A0A3N1XXR7	A0A4V2PSG7
13008	A0A3N2HL92	A0A3N2HL92	A0A1M5FCY0
13009	A0A420D9J1	A0A420D9J1	A0A4R3YH71
13010	A0A1M6S720	A0A420D9J1	A0A4R3YH71
13011	A0A455VMB8	A0A455VMB8	A0A455VMB8
13012	A0A4R1K603	A0A4R1K603	A0A1M5WS42
13013	A0A4R1RZQ0	A0A4R1RZQ0	A0A7W7M238
13014	A0A4R2JG81	A0A4R2JG81	A0A4R6WH34
13015	A0A1M4ZWB6	A0A4R2JG81	A0A4R6WH34
13016	A0A1I2B0V4	A0A4R2JG81	A0A4R6WH34
13017	A0A4R2RPZ5	A0A4R2RPZ5	A0A4R6WH34
13018	A0A4R3KIX6	A0A4R3KIX6	A0A7W7M238
13019	A0A4R6M5H0	A0A4R6M5H0	A0A1K1XJB1
13020	A0A3E0DML1	A0A4R6M5H0	A0A1K1XJB1
13021	A0A366CSS3	A0A4R6M5H0	A0A1K1XJB1
13022	A0A1M5F9Q7	A0A4R6M5H0	A0A1K1XJB1
13023	A0A318URA1	A0A4R6M5H0	A0A1K1XJB1
13024	A0A368ZKP4	A0A4R6M5H0	A0A1K1XJB1
13025	A0A366J827	A0A4R6M5H0	A0A1K1XJB1
13026	A0A1A8TJK0	A0A4R6M5H0	A0A1K1XJB1
13027	A0A1C3JM18	A0A4R6M5H0	A0A1K1XJB1
13028	A0A1A8SYU4	A0A4R6M5H0	A0A1K1XJB1
13029	A0A0K6IJ40	A0A4R6M5H0	A0A1K1XJB1
13030	A0A4R6X7S3	A0A4R6M5H0	A0A1K1XJB1
13031	A0A4R6VQE3	A0A4R6VQE3	A0A4R6WH34
13032	A0A543AT26	A0A543AT26	A0A7W7M238
13033	A0A562V4P1	A0A543AT26	A0A7W7M238
13034	A0A841FY56	A0A543AT26	A0A7W7M238
13035	A0A560LCT1	A0A560LCT1	A0A4R6WH34
13036	A0A561E8M1	A0A561E8M1	A0A7W9ZAP9
13037	A0A564FUA7	A0A564FUA7	A0A7W7M238
13038	A0A509EJI1	A0A564FUA7	A0A7W7M238
13039	A0A5P9C125	A0A5P9C125	A0A0B0HVF0
13040	A0A1G7Q3U2	A0A1G7Q3U2	A0A7W7M238
13041	A0A1G7ZVN0	A0A1G7ZVN0	A0A7W7M238
13042	A0A1M7UMI0	A0A1G7ZVN0	A0A7W7M238
13043	A0A562HCP4	A0A1G7ZVN0	A0A7W7M238
13044	A0A1G8XE44	A0A1G8XE44	A0A4R6LXJ8
13045	A0A1G9LD75	A0A1G9LD75	A0A1I1ZHQ3
13046	A0A1H3BY49	A0A1H3BY49	A0A7W7M238
13047	A0A1H4E6U2	A0A1H3BY49	A0A7W7M238
13048	A0A1H6FZM3	A0A1H6FZM3	A0A7W7M238
13049	A0A1H7J3X9	A0A1H7J3X9	A0A1H7J3X9
13050	A0A1G8Y3C4	A0A1H7J3X9	A0A1H7J3X9
13051	A0A2T0VTX9	A0A1H7J3X9	A0A1H7J3X9
13052	A0A1H7XS85	A0A1H7J3X9	A0A1H7J3X9
13053	A0A1H6S6S1	A0A1H7J3X9	A0A1H7J3X9
13054	A0A1H8Y0B2	A0A1H8Y0B2	A0A1K1XJB1
13055	A0A4R2YIU7	A0A1H8Y0B2	A0A1K1XJB1
13056	A0A1G5PGA9	A0A1H8Y0B2	A0A1K1XJB1
13057	A0A3D9E794	A0A1H8Y0B2	A0A1K1XJB1
13058	A0A1H9WJP9	A0A1H8Y0B2	A0A1K1XJB1
13059	A0A1I4TYV9	A0A1H8Y0B2	A0A1K1XJB1
13060	A0A1I6C4W5	A0A1H8Y0B2	A0A1K1XJB1
13061	A0A1H2DZS0	A0A1H8Y0B2	A0A1K1XJB1
13062	A0A1H1WHF3	A0A1H8Y0B2	A0A1K1XJB1
13063	A0A4R1NTF7	A0A1H8Y0B2	A0A1K1XJB1
13064	A0A8B4AX15	A0A1H8Y0B2	A0A1K1XJB1
13065	A0A1H9LZ16	A0A1H8Y0B2	A0A1K1XJB1
13066	A0A1I4GJ47	A0A1H8Y0B2	A0A1K1XJB1
13067	A0A1H6YP07	A0A1H8Y0B2	A0A1K1XJB1
13068	A0A1H6ZN45	A0A1H8Y0B2	A0A1K1XJB1
13069	A0A1H7QMI5	A0A1H8Y0B2	A0A1K1XJB1
13070	A0A1H5KS71	A0A1H8Y0B2	A0A1K1XJB1
13071	A0A1B2FDL9	A0A1H8Y0B2	A0A1K1XJB1
13072	A0A1N7BT86	A0A1H8Y0B2	A0A1K1XJB1
13073	A0A1M7NGH8	A0A1H8Y0B2	A0A1K1XJB1
13074	A0A2W7IUB6	A0A1H8Y0B2	A0A1K1XJB1
13075	A0A7Z1K328	A0A1H8Y0B2	A0A1K1XJB1
13076	A0A1H9LZ40	A0A1H8Y0B2	A0A1K1XJB1
13077	A0A5E6TLY3	A0A1H8Y0B2	A0A1K1XJB1
13078	A0A5E7TC68	A0A1H8Y0B2	A0A1K1XJB1
13079	A0A5M9IQT0	A0A1H8Y0B2	A0A1K1XJB1
13080	A0A0S4HWH5	A0A1H8Y0B2	A0A1K1XJB1
13081	A0A1H5LVW8	A0A1H8Y0B2	A0A1K1XJB1
13082	A0A1H6MSA3	A0A1H8Y0B2	A0A1K1XJB1
13083	A0A2N7RB15	A0A1H8Y0B2	A0A1K1XJB1
13084	A0A2V5DYZ1	A0A1H8Y0B2	A0A1K1XJB1
13085	A0A6M8MJ43	A0A1H8Y0B2	A0A1K1XJB1
13086	A0A1G6WKE8	A0A1H8Y0B2	A0A1K1XJB1
13087	A0A1H1PTV6	A0A1H8Y0B2	A0A1K1XJB1
13088	A0A1H3T1S8	A0A1H8Y0B2	A0A1K1XJB1
13089	A0A285GQ44	A0A1H8Y0B2	A0A1K1XJB1
13090	A0A285ZCH6	A0A1H8Y0B2	A0A1K1XJB1
13091	A0A380SUG7	A0A1H8Y0B2	A0A1K1XJB1
13092	A0A0S4IA53	A0A1H8Y0B2	A0A1K1XJB1
13093	A0A1H5N929	A0A1H8Y0B2	A0A1K1XJB1
13094	A0A239H8Z5	A0A1H8Y0B2	A0A1K1XJB1
13095	A0A2V0Q562	A0A1H8Y0B2	A0A1K1XJB1
13096	A0A315T047	A0A1H8Y0B2	A0A1K1XJB1
13097	A0A1H7CW58	A0A1H8Y0B2	A0A1K1XJB1
13098	A0A1I4T407	A0A1H8Y0B2	A0A1K1XJB1
13099	A0A1G4USZ9	A0A1H8Y0B2	A0A1K1XJB1
13100	A0A1H0JUQ1	A0A1H8Y0B2	A0A1K1XJB1
13101	A0A1H1F233	A0A1H8Y0B2	A0A1K1XJB1
13102	A0A1H3V301	A0A1H8Y0B2	A0A1K1XJB1
13103	A0A1H8T986	A0A1H8Y0B2	A0A1K1XJB1
13104	A0A383RN94	A0A1H8Y0B2	A0A1K1XJB1
13105	A0A5E6VGV6	A0A1H8Y0B2	A0A1K1XJB1
13106	A0A0J6J3Q9	A0A1H8Y0B2	A0A1K1XJB1
13107	A0A1H1Y1R6	A0A1H8Y0B2	A0A1K1XJB1
13108	A0A1X7FBN3	A0A1H8Y0B2	A0A1K1XJB1
13109	A0A0J6JWH9	A0A1H8Y0B2	A0A1K1XJB1
13110	A0A2W7LZ45	A0A1H8Y0B2	A0A1K1XJB1
13111	A0A370SI28	A0A1H8Y0B2	A0A1K1XJB1
13112	A0A5E6Y206	A0A1H8Y0B2	A0A1K1XJB1
13113	A0A1G5ZRX3	A0A1H8Y0B2	A0A1K1XJB1
13114	A0A1H5EH48	A0A1H8Y0B2	A0A1K1XJB1
13115	A0A239J6Y0	A0A1H8Y0B2	A0A1K1XJB1
13116	A0A1H2P117	A0A1H8Y0B2	A0A1K1XJB1
13117	A0A5E6ZNT6	A0A1H8Y0B2	A0A1K1XJB1
13118	A0A1G7YL57	A0A1H8Y0B2	A0A1K1XJB1
13119	A0A1H2PGJ5	A0A1H8Y0B2	A0A1K1XJB1
13120	A0A7W5HYH6	A0A1H8Y0B2	A0A1K1XJB1
13121	A0A1I5FFM3	A0A1H8Y0B2	A0A1K1XJB1
13122	A0A1K1PXD2	A0A1H8Y0B2	A0A1K1XJB1
13123	A0A2W7NJL2	A0A1H8Y0B2	A0A1K1XJB1
13124	A0A481QKI2	A0A1H8Y0B2	A0A1K1XJB1
13125	A0A6L5BN61	A0A1H8Y0B2	A0A1K1XJB1
13126	A0A4R7URU5	A0A1H8Y0B2	A0A1K1XJB1
13127	A0A5E7F6L0	A0A1H8Y0B2	A0A1K1XJB1
13128	A0A7W4T968	A0A1H8Y0B2	A0A1K1XJB1
13129	A0A1H1I5Q8	A0A1H8Y0B2	A0A1K1XJB1
13130	A0A1H1TJK3	A0A1H8Y0B2	A0A1K1XJB1
13131	A0A109LK59	A0A1H8Y0B2	A0A1K1XJB1
13132	A0A1H4JG86	A0A1H8Y0B2	A0A1K1XJB1
13133	A0A560P7M7	A0A1H8Y0B2	A0A1K1XJB1
13134	A0A5E7FXH4	A0A1H8Y0B2	A0A1K1XJB1
13135	A0A1H2CM93	A0A1H8Y0B2	A0A1K1XJB1
13136	A0A1Q9RAT9	A0A1H8Y0B2	A0A1K1XJB1
13137	A0A4R7WGF6	A0A1H8Y0B2	A0A1K1XJB1
13138	A0A1H9SPM5	A0A1H8Y0B2	A0A1K1XJB1
13139	A0A1K2CPM5	A0A1H8Y0B2	A0A1K1XJB1
13140	A0A1I0CBD4	A0A1H8Y0B2	A0A1K1XJB1
13141	A0A2N0DST0	A0A1H8Y0B2	A0A1K1XJB1
13142	A0A6I1L3E7	A0A1H8Y0B2	A0A1K1XJB1
13143	A0A0R2ZKI1	A0A1H8Y0B2	A0A1K1XJB1
13144	A0A1H4WLN1	A0A1H8Y0B2	A0A1K1XJB1
13145	A0A2T5KRG2	A0A1H8Y0B2	A0A1K1XJB1
13146	A0A560QVU5	A0A1H8Y0B2	A0A1K1XJB1
13147	A0A6I1L4W0	A0A1H8Y0B2	A0A1K1XJB1
13148	A0A1G9WSJ7	A0A1H8Y0B2	A0A1K1XJB1
13149	A0A1H0FL97	A0A1H8Y0B2	A0A1K1XJB1
13150	A0A5E7K729	A0A1H8Y0B2	A0A1K1XJB1
13151	A0A8H2RZ23	A0A1H8Y0B2	A0A1K1XJB1
13152	A0A4R6YVC9	A0A1H8Y0B2	A0A1K1XJB1
13153	A0A5E7L5L8	A0A1H8Y0B2	A0A1K1XJB1
13154	A0A7U7ENF8	A0A1H8Y0B2	A0A1K1XJB1
13155	A0A4R3WYG5	A0A1H8Y0B2	A0A1K1XJB1
13156	A0A560SXH1	A0A1H8Y0B2	A0A1K1XJB1
13157	A0A0B7DGZ2	A0A1H8Y0B2	A0A1K1XJB1
13158	A0A285NK31	A0A1H8Y0B2	A0A1K1XJB1
13159	A0A5E7MXS9	A0A1H8Y0B2	A0A1K1XJB1
13160	A0A176NKS4	A0A1H8Y0B2	A0A1K1XJB1
13161	A0A1H2HBY9	A0A1H8Y0B2	A0A1K1XJB1
13162	A0A1N7BI15	A0A1H8Y0B2	A0A1K1XJB1
13163	A0A5E6QDJ3	A0A1H8Y0B2	A0A1K1XJB1
13164	A0A1H0QPA8	A0A1H8Y0B2	A0A1K1XJB1
13165	A0A1H4N5E6	A0A1H8Y0B2	A0A1K1XJB1
13166	A0A5E7Q413	A0A1H8Y0B2	A0A1K1XJB1
13167	A0A1H0J2P7	A0A1H8Y0B2	A0A1K1XJB1
13168	A0A7W7KT44	A0A1H8Y0B2	A0A1K1XJB1
13169	A0A7V8F3B9	A0A1H8Y0B2	A0A1K1XJB1
13170	A0A4Z0IKZ3	A0A1H8Y0B2	A0A1K1XJB1
13171	A0A839T3N2	A0A1H8Y0B2	A0A1K1XJB1
13172	A0A239LK88	A0A1H8Y0B2	A0A1K1XJB1
13173	A0A127MM92	A0A1H8Y0B2	A0A1K1XJB1
13174	A0A1H2FLK7	A0A1H8Y0B2	A0A1K1XJB1
13175	A0A1H1WZ15	A0A1H8Y0B2	A0A1K1XJB1
13176	A0A1H2DY78	A0A1H8Y0B2	A0A1K1XJB1
13177	A0A562J2X8	A0A1H8Y0B2	A0A1K1XJB1
13178	A0A1G8J7S8	A0A1H8Y0B2	A0A1K1XJB1
13179	A0A1G8NEH1	A0A1H8Y0B2	A0A1K1XJB1
13180	A0A1G9Q048	A0A1H8Y0B2	A0A1K1XJB1
13181	A0A1G7L6Q1	A0A1H8Y0B2	A0A1K1XJB1
13182	A0A1I5WKU9	A0A1H8Y0B2	A0A1K1XJB1
13183	A0A1M5TTI7	A0A1H8Y0B2	A0A1K1XJB1
13184	A0A1I3N049	A0A1H8Y0B2	A0A1K1XJB1
13185	A0A1I5P392	A0A1H8Y0B2	A0A1K1XJB1
13186	A0A1N6UQC4	A0A1H8Y0B2	A0A1K1XJB1
13187	A0A2T5H6C1	A0A1H8Y0B2	A0A1K1XJB1
13188	A0A397MIX5	A0A1H8Y0B2	A0A1K1XJB1
13189	A0A653RH16	A0A1H8Y0B2	A0A1K1XJB1
13190	A0A1I5XSX2	A0A1H8Y0B2	A0A1K1XJB1
13191	A0A5S5BHZ4	A0A1H8Y0B2	A0A1K1XJB1
13192	A0A653U0E8	A0A1H8Y0B2	A0A1K1XJB1
13193	A0A1H4T8D8	A0A1H8Y0B2	A0A1K1XJB1
13194	A0A1I3PBD2	A0A1H8Y0B2	A0A1K1XJB1
13195	A0A1G7H700	A0A1H8Y0B2	A0A1K1XJB1
13196	A0A1I1Z5M2	A0A1H8Y0B2	A0A1K1XJB1
13197	A0A1I7E0V3	A0A1H8Y0B2	A0A1K1XJB1
13198	A0A1M7KKQ5	A0A1H8Y0B2	A0A1K1XJB1
13199	A0A5P9CCZ9	A0A1H8Y0B2	A0A1K1XJB1
13200	A0A560PMW9	A0A1H8Y0B2	A0A1K1XJB1
13201	A0A562QJC4	A0A1H8Y0B2	A0A1K1XJB1
13202	A0A654CIL2	A0A1H8Y0B2	A0A1K1XJB1
13203	A0A0B3BW27	A0A1H8Y0B2	A0A1K1XJB1
13204	A0A542V9K4	A0A1H8Y0B2	A0A1K1XJB1
13205	A0A1H2TLI2	A0A1H8Y0B2	A0A1K1XJB1
13206	A0A7U7ECR9	A0A1H8Y0B2	A0A1K1XJB1
13207	A0A7X0BUT2	A0A1H8Y0B2	A0A1K1XJB1
13208	A0A1I5UAK0	A0A1H8Y0B2	A0A1K1XJB1
13209	A0A1I0SRK5	A0A1H8Y0B2	A0A1K1XJB1
13210	A0A2W7I7H0	A0A1H8Y0B2	A0A1K1XJB1
13211	A0A391NA22	A0A1H8Y0B2	A0A1K1XJB1
13212	A0A1H7AW28	A0A1H8Y0B2	A0A1K1XJB1
13213	A0A1H9RVX6	A0A1H9RVX6	A0A1H9RVX6
13214	A0A1I1YRF0	A0A1I1YRF0	A0A7W7M238
13215	A0A1I2T3T1	A0A1I2T3T1	A0A1H5RLM9
13216	A0A4R2S175	A0A1I2T3T1	A0A1H5RLM9
13217	A0A1I4KX50	A0A1I4KX50	A0A7W7M238
13218	A0A348AHP3	A0A1I4KX50	A0A7W7M238
13219	A0A4R1PS03	A0A1I4KX50	A0A7W7M238
13220	A0A1G7L2Q6	A0A1I4KX50	A0A7W7M238
13221	A0A1U7MFW4	A0A1I4KX50	A0A7W7M238
13222	A0A562GJY7	A0A1I4KX50	A0A7W7M238
13223	A0A1M4VEQ6	A0A1M4VEQ6	A0A1H5RLM9
13224	A0A1M5B8R8	A0A1M5B8R8	A0A1M5B8R8
13225	A0A1M5R617	A0A1M5R617	A0A542VZJ6
13226	A0A1M5WI03	A0A1M5WI03	A0A1I1ZHQ3
13227	A0A1H9XTF1	A0A1M5WI03	A0A1I1ZHQ3
13228	A0A7W9TJK0	A0A1M5WI03	A0A1I1ZHQ3
13229	A0A542KNY2	A0A1M5WI03	A0A1I1ZHQ3
13230	A0A1A9BX21	A0A1M5WI03	A0A1I1ZHQ3
13231	A0A1H5DDF1	A0A1M5WI03	A0A1I1ZHQ3
13232	A0A542QMX0	A0A1M5WI03	A0A1I1ZHQ3
13233	A0A286HSB9	A0A1M5WI03	A0A1I1ZHQ3
13234	A0A7W7DJS3	A0A1M5WI03	A0A1I1ZHQ3
13235	A0A327WIT6	A0A1M5WI03	A0A1I1ZHQ3
13236	A0A7W3NUC3	A0A1M5WI03	A0A1I1ZHQ3
13237	A0A286CQ14	A0A1M5WI03	A0A1I1ZHQ3
13238	A0A3N5AIF4	A0A1M5WI03	A0A1I1ZHQ3
13239	A0A1H0P421	A0A1M5WI03	A0A1I1ZHQ3
13240	A0A559UMS4	A0A1M5WI03	A0A1I1ZHQ3
13241	A0A7W9QEJ9	A0A1M5WI03	A0A1I1ZHQ3
13242	A0A1H5INZ1	A0A1M5WI03	A0A1I1ZHQ3
13243	A0A7W9LW08	A0A1M5WI03	A0A1I1ZHQ3
13244	A0A3N4SB50	A0A1M5WI03	A0A1I1ZHQ3
13245	A0A2A3IRJ1	A0A1M5WI03	A0A1I1ZHQ3
13246	A0A1H5KAN7	A0A1M5WI03	A0A1I1ZHQ3
13247	A0A2T5BN72	A0A1M5WI03	A0A1I1ZHQ3
13248	A0A1H5KHL6	A0A1M5WI03	A0A1I1ZHQ3
13249	A0A7W4ZN16	A0A1M5WI03	A0A1I1ZHQ3
13250	A0A7X0LD14	A0A1M5WI03	A0A1I1ZHQ3
13251	A0A1X7GZ35	A0A1M5WI03	A0A1I1ZHQ3
13252	A0A7W8BTK7	A0A1M5WI03	A0A1I1ZHQ3
13253	A0A1C4QK32	A0A1M5WI03	A0A1I1ZHQ3
13254	A0A1C6Q3T8	A0A1M5WI03	A0A1I1ZHQ3
13255	A0A4Q7XKX9	A0A1M5WI03	A0A1I1ZHQ3
13256	A0A7X0LMX0	A0A1M5WI03	A0A1I1ZHQ3
13257	A0A1G9MHP6	A0A1M5WI03	A0A1I1ZHQ3
13258	A0A1G9AWZ1	A0A1M5WI03	A0A1I1ZHQ3
13259	A0A1A9CVB3	A0A1M5WI03	A0A1I1ZHQ3
13260	A0A1H4RBC2	A0A1M5WI03	A0A1I1ZHQ3
13261	A0A329C7C3	A0A1M5WI03	A0A1I1ZHQ3
13262	A0A7J0CBB9	A0A1M5WI03	A0A1I1ZHQ3
13263	A0A7W7XFJ9	A0A1M5WI03	A0A1I1ZHQ3
13264	A0A3N1QD94	A0A1M5WI03	A0A1I1ZHQ3
13265	A0A514JMR0	A0A1M5WI03	A0A1I1ZHQ3
13266	A0A1C4JY73	A0A1M5WI03	A0A1I1ZHQ3
13267	A0A1H4RFS5	A0A1M5WI03	A0A1I1ZHQ3
13268	A0A3N1T1D8	A0A1M5WI03	A0A1I1ZHQ3
13269	A0A1I4XP29	A0A1M5WI03	A0A1I1ZHQ3
13270	A0A1H4ZJ57	A0A1M5WI03	A0A1I1ZHQ3
13271	A0A8I0TT28	A0A1M5WI03	A0A1I1ZHQ3
13272	A0A2N3W3R7	A0A1M5WI03	A0A1I1ZHQ3
13273	A0A7W7PQB8	A0A1M5WI03	A0A1I1ZHQ3
13274	A0A286EEI4	A0A1M5WI03	A0A1I1ZHQ3
13275	A0A1C4THP3	A0A1M5WI03	A0A1I1ZHQ3
13276	A0A370RR51	A0A1M5WI03	A0A1I1ZHQ3
13277	A0A1A9D0Z9	A0A1M5WI03	A0A1I1ZHQ3
13278	A0A4Q7YF54	A0A1M5WI03	A0A1I1ZHQ3
13279	A0A7W9PZ95	A0A1M5WI03	A0A1I1ZHQ3
13280	A0A7W7LUC4	A0A1M5WI03	A0A1I1ZHQ3
13281	A0A1I2MIV6	A0A1M5WI03	A0A1I1ZHQ3
13282	A0A2A3J3E8	A0A1M5WI03	A0A1I1ZHQ3
13283	A0A3N1V040	A0A1M5WI03	A0A1I1ZHQ3
13284	A0A2N8NWA2	A0A1M5WI03	A0A1I1ZHQ3
13285	A0A7W7LHT6	A0A1M5WI03	A0A1I1ZHQ3
13286	A0A1C6N6H9	A0A1M5WI03	A0A1I1ZHQ3
13287	A0A1H9WQH1	A0A1M5WI03	A0A1I1ZHQ3
13288	A0A1M6CNJ0	A0A1M6CNJ0	A0A4R3YH71
13289	A0A1M6SRT2	A0A1M6SRT2	A0A853D401
13290	A0A1N6EU40	A0A1N6EU40	A0A4R3YH71
13291	A0A653Q4T4	A0A1N6EU40	A0A4R3YH71
13292	A0A1T4T0C5	A0A1T4T0C5	A0A1T4T0C5
13293	A0A1Y6M7C8	A0A1T4T0C5	A0A1T4T0C5
13294	A0A1Y6M9Z0	A0A1T4T0C5	A0A1T4T0C5
13295	A0A1T5I0S4	A0A1T4T0C5	A0A1T4T0C5
13296	A0A1Y6KU40	A0A1T4T0C5	A0A1T4T0C5
13297	A0A1T5K496	A0A1T5K496	A0A4R6LXJ8
13298	A0A1V5K255	A0A1V5K255	A0A1V5K255
13299	A0A1V5NCI0	A0A1V5NCI0	A0A7W7M238
13300	A0A1V5RAV3	A0A1V5RAV3	A0A1V5RAV3
13301	A0A1V5VVZ6	A0A1V5VVZ6	A0A4R6WH34
13302	A0A1V5VS31	A0A1V5VVZ6	A0A4R6WH34
13303	A0A1V5YIJ0	A0A1V5YIJ0	A0A7W9ZAP9
13304	A0A1V6BRH0	A0A1V6BRH0	A0A1V6BRH0
13305	A0A1V6IV01	A0A1V6IV01	A0A7W7M238
13306	A0A1V6AN58	A0A1V6IV01	A0A7W7M238
13307	A0A1V5DHE1	A0A1V6IV01	A0A7W7M238
13308	A0A1V5E7R5	A0A1V6IV01	A0A7W7M238
13309	A0A1V6KF82	A0A1V6IV01	A0A7W7M238
13310	A0A1X6YXF1	A0A1X6YXF1	A0A7W7M238
13311	A0A1G7H0F8	A0A1X6YXF1	A0A7W7M238
13312	A0A2T6KRE3	A0A1X6YXF1	A0A7W7M238
13313	A0A1M5LLQ2	A0A1X6YXF1	A0A7W7M238
