mmseqs_cluster	unclustered
DL-endopeptidase_UniRef100_A0A1V4IFT6|1101|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A161XER4|1047|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A1V4IFT6|1101|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A162L9K6|555|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A1V5Y675|858|g__Firmicutes.s__Firmicutes_species	DL-endopeptidase_UniRef100_A0A1V5Y675|858|g__Firmicutes.s__Firmicutes_species
DL-endopeptidase_UniRef100_A0A238K9X1|861|g__Pelagimonas.s__Pelagimonas_species	DL-endopeptidase_UniRef100_A0A238K9X1|861|g__Pelagimonas.s__Pelagimonas_species
DL-endopeptidase_UniRef100_A0A238K9X1|861|g__Pelagimonas.s__Pelagimonas_species	DL-endopeptidase_UniRef100_A0A0L6CR67|747|g__Roseovarius.s__Roseovarius_species
DL-endopeptidase_UniRef100_A0A238K9X1|861|g__Pelagimonas.s__Pelagimonas_species	DL-endopeptidase_UniRef100_A0A1X6Z943|735|g__Ruegeria.s__Ruegeria_species
DL-endopeptidase_UniRef100_A0A238K9X1|861|g__Pelagimonas.s__Pelagimonas_species	DL-endopeptidase_UniRef100_A0A0P1E815|735|g__Ruegeria.s__Ruegeria_species
DL-endopeptidase_UniRef100_A0A238K9X1|861|g__Pelagimonas.s__Pelagimonas_species	DL-endopeptidase_UniRef100_A0A0P1EHJ1|735|g__Ruegeria.s__Ruegeria_species
DL-endopeptidase_UniRef100_A0A238K9X1|861|g__Pelagimonas.s__Pelagimonas_species	DL-endopeptidase_UniRef100_A0A0P1IV56|735|g__Ruegeria.s__Ruegeria_species
DL-endopeptidase_UniRef100_A0A238K9X1|861|g__Pelagimonas.s__Pelagimonas_species	DL-endopeptidase_UniRef100_A0A2R8C2Y1|738|g__Falsiruegeria.s__Falsiruegeria_species
DL-endopeptidase_UniRef100_A0A2R2W5C2|729|g__Frondihabitans.s__Frondihabitans_species	DL-endopeptidase_UniRef100_A0A2R2W5C2|729|g__Frondihabitans.s__Frondihabitans_species
DL-endopeptidase_UniRef100_A0A509EHP3|888|g__Methylobacterium.s__Methylobacterium_species	DL-endopeptidase_UniRef100_A0A509EHP3|888|g__Methylobacterium.s__Methylobacterium_species
DL-endopeptidase_UniRef100_A0A509EHP3|888|g__Methylobacterium.s__Methylobacterium_species	DL-endopeptidase_UniRef100_A0A564FTZ9|876|g__Methylobacterium.s__Methylobacterium_species
DL-endopeptidase_UniRef100_A0A509EHP3|888|g__Methylobacterium.s__Methylobacterium_species	DL-endopeptidase_UniRef100_A0A0A1Q409|852|g__bacterium.s__bacterium_species
DL-endopeptidase_UniRef100_A0A509EHP3|888|g__Methylobacterium.s__Methylobacterium_species	DL-endopeptidase_UniRef100_A0A8F7ZJ53|849|g__Methylovirgula.s__Methylovirgula_species
DL-endopeptidase_UniRef100_A0A509EHP3|888|g__Methylobacterium.s__Methylobacterium_species	DL-endopeptidase_UniRef100_A0A0H5BEK4|867|g__Blastochloris.s__Blastochloris_species
DL-endopeptidase_UniRef100_A0A509EHP3|888|g__Methylobacterium.s__Methylobacterium_species	DL-endopeptidase_UniRef100_A0A380W5X6|855|g__Afipia.s__Afipia_species
DL-endopeptidase_UniRef100_A0A509EHP3|888|g__Methylobacterium.s__Methylobacterium_species	DL-endopeptidase_UniRef100_A0A539CXW5|849|g__Beijerinckiaceae.s__Beijerinckiaceae_species
DL-endopeptidase_UniRef100_A0A1H4GUM1|873|g__Thalassobacillus.s__Thalassobacillus_species	DL-endopeptidase_UniRef100_A0A1H4GUM1|873|g__Thalassobacillus.s__Thalassobacillus_species
DL-endopeptidase_UniRef100_A0A1I2NVF2|1302|g__Oribacterium.s__Oribacterium_species	DL-endopeptidase_UniRef100_A0A1I2NVF2|1302|g__Oribacterium.s__Oribacterium_species
DL-endopeptidase_UniRef100_A0A3N1XRM1|915|g__Mobilisporobacter.s__Mobilisporobacter_species	DL-endopeptidase_UniRef100_A0A3N1XRM1|915|g__Mobilisporobacter.s__Mobilisporobacter_species
DL-endopeptidase_UniRef100_A0A3N1XRM1|915|g__Mobilisporobacter.s__Mobilisporobacter_species	DL-endopeptidase_UniRef100_A0A7U6QII7|900|g__Lachnospiraceae.s__Lachnospiraceae_species
DL-endopeptidase_UniRef100_A0A410P2Z4|963|g__Candidatus.s__Candidatus_species	DL-endopeptidase_UniRef100_A0A410P2Z4|963|g__Candidatus.s__Candidatus_species
DL-endopeptidase_UniRef100_A0A1C5MEG6|984|g__Firmicutes.s__Firmicutes_species	DL-endopeptidase_UniRef100_A0A1C5MEG6|984|g__Firmicutes.s__Firmicutes_species
DL-endopeptidase_UniRef100_A0A1V5Y1B4|1050|g__candidate.s__candidate_species	DL-endopeptidase_UniRef100_A0A1V5Y1B4|1050|g__candidate.s__candidate_species
DL-endopeptidase_UniRef100_A0A2R2W7J9|912|g__Frondihabitans.s__Frondihabitans_species	DL-endopeptidase_UniRef100_A0A2R2W7J9|912|g__Frondihabitans.s__Frondihabitans_species
DL-endopeptidase_UniRef100_A0A0A6UJ44|960|g__Actinoplanes.s__Actinoplanes_species	DL-endopeptidase_UniRef100_A0A0A6UJ44|960|g__Actinoplanes.s__Actinoplanes_species
DL-endopeptidase_UniRef100_A0A0A6UJ44|960|g__Actinoplanes.s__Actinoplanes_species	DL-endopeptidase_UniRef100_A0A101JQ18|927|g__Actinoplanes.s__Actinoplanes_species
DL-endopeptidase_UniRef100_A0A0A6UJ44|960|g__Actinoplanes.s__Actinoplanes_species	DL-endopeptidase_UniRef100_G8S0L0|711|g__Actinoplanes.s__Actinoplanes_species
DL-endopeptidase_UniRef100_A0A0A6UJ44|960|g__Actinoplanes.s__Actinoplanes_species	DL-endopeptidase_UniRef100_A0A1K0GG71|957|g__Couchioplanes.s__Couchioplanes_species
DL-endopeptidase_UniRef100_A0A0A6UJ44|960|g__Actinoplanes.s__Actinoplanes_species	DL-endopeptidase_UniRef100_A0A428XFJ7|927|g__Actinoplanes.s__Actinoplanes_species
DL-endopeptidase_UniRef100_A0A0A6UJ44|960|g__Actinoplanes.s__Actinoplanes_species	DL-endopeptidase_UniRef100_A0A7Y0JTR7|930|g__Actinoplanes.s__Actinoplanes_species
DL-endopeptidase_UniRef100_A0A0A6UJ44|960|g__Actinoplanes.s__Actinoplanes_species	DL-endopeptidase_UniRef100_A0A7Y0JSX6|924|g__Actinoplanes.s__Actinoplanes_species
DL-endopeptidase_UniRef100_A0A173VAM1|1950|g__Faecalibacterium.s__Faecalibacterium_species	DL-endopeptidase_UniRef100_A0A173VAM1|1950|g__Faecalibacterium.s__Faecalibacterium_species
DL-endopeptidase_UniRef100_A0A1V5X8L6|1194|g__Deltaproteobacteria.s__Deltaproteobacteria_species	DL-endopeptidase_UniRef100_A0A1V5X8L6|1194|g__Deltaproteobacteria.s__Deltaproteobacteria_species
DL-endopeptidase_UniRef100_A0A381EB14|969|g__Cardiobacterium.s__Cardiobacterium_species	DL-endopeptidase_UniRef100_A0A381EB14|969|g__Cardiobacterium.s__Cardiobacterium_species
DL-endopeptidase_UniRef100_A0A5P9HN22|675|g__Bacillus.s__Bacillus_species	DL-endopeptidase_UniRef100_A0A5P9HN22|675|g__Bacillus.s__Bacillus_species
DL-endopeptidase_UniRef100_A0A806TIM2|1173|g__Priestia.s__Priestia_species	DL-endopeptidase_UniRef100_A0A806TIM2|1173|g__Priestia.s__Priestia_species
DL-endopeptidase_UniRef100_A0A348AM59|657|g__Methylomusa.s__Methylomusa_species	DL-endopeptidase_UniRef100_A0A348AM59|657|g__Methylomusa.s__Methylomusa_species
DL-endopeptidase_UniRef100_A0A348AM59|657|g__Methylomusa.s__Methylomusa_species	DL-endopeptidase_UniRef100_A0A212LYI5|645|g__uncultured.s__uncultured_species
DL-endopeptidase_UniRef100_A0A348AM59|657|g__Methylomusa.s__Methylomusa_species	DL-endopeptidase_UniRef100_A0A259UTZ6|636|g__Sporomusa.s__Sporomusa_species
DL-endopeptidase_UniRef100_A0A348AM59|657|g__Methylomusa.s__Methylomusa_species	DL-endopeptidase_UniRef100_A0A1U7MF44|639|g__Sporomusa.s__Sporomusa_species
DL-endopeptidase_UniRef100_A0A348AM59|657|g__Methylomusa.s__Methylomusa_species	DL-endopeptidase_UniRef100_A0A259UN74|639|g__Sporomusa.s__Sporomusa_species
DL-endopeptidase_UniRef100_A0A174JNK9|1080|g__Eubacteriales.s__Eubacteriales_species	DL-endopeptidase_UniRef100_A0A174JNK9|1080|g__Eubacteriales.s__Eubacteriales_species
DL-endopeptidase_UniRef100_A0A1V4SPZ7|825|g__Ruminiclostridium.s__Ruminiclostridium_species	DL-endopeptidase_UniRef100_A0A1V4SPZ7|825|g__Ruminiclostridium.s__Ruminiclostridium_species
DL-endopeptidase_UniRef100_A0A6M1ZQ73|543|g__Chlamydiae.s__Chlamydiae_species	DL-endopeptidase_UniRef100_A0A6M1ZQ73|543|g__Chlamydiae.s__Chlamydiae_species
DL-endopeptidase_UniRef100_A0A254NPA3|1584|g__Saccharibacillus.s__Saccharibacillus_species	DL-endopeptidase_UniRef100_A0A254NPA3|1584|g__Saccharibacillus.s__Saccharibacillus_species
DL-endopeptidase_UniRef100_A0A254NPA3|1584|g__Saccharibacillus.s__Saccharibacillus_species	DL-endopeptidase_UniRef100_A0A4Y6UV87|1437|g__Saccharibacillus.s__Saccharibacillus_species
DL-endopeptidase_UniRef100_A0A254NPA3|1584|g__Saccharibacillus.s__Saccharibacillus_species	DL-endopeptidase_UniRef100_A0A6B0GZA1|1437|g__Saccharibacillus.s__Saccharibacillus_species
DL-endopeptidase_UniRef100_A0A254NPA3|1584|g__Saccharibacillus.s__Saccharibacillus_species	DL-endopeptidase_UniRef100_A0A4U3FMG5|1554|g__Paenibacillus.s__Paenibacillus_species
DL-endopeptidase_UniRef100_A0A254NPA3|1584|g__Saccharibacillus.s__Saccharibacillus_species	DL-endopeptidase_UniRef100_A0A1E3L4F7|1554|g__Paenibacillus.s__Paenibacillus_species
DL-endopeptidase_UniRef100_A0A254NPA3|1584|g__Saccharibacillus.s__Saccharibacillus_species	DL-endopeptidase_UniRef100_A0A1H4DWY8|1002|g__Thalassobacillus.s__Thalassobacillus_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A926E6B6|894|g__Fumia.s__Fumia_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A413G4S5|900|g__Anaerotruncus.s__Anaerotruncus_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A926IJ38|900|g__Youxingia.s__Youxingia_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A6N2V297|873|g__Oscillospiraceae.s__Oscillospiraceae_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A3B9VTI7|906|g__Oscillospiraceae.s__Oscillospiraceae_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A3C1LY33|903|g__Oscillospiraceae.s__Oscillospiraceae_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A926I4N9|921|g__Ligaoa.s__Ligaoa_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A498CNA2|900|g__Anaerotruncus.s__Anaerotruncus_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A928LPM8|900|g__Oscillospiraceae.s__Oscillospiraceae_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A845RI86|900|g__Anaerotruncus.s__Anaerotruncus_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A845SXI2|900|g__Anaerotruncus.s__Anaerotruncus_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A1Y4MUN7|900|g__Anaerotruncus.s__Anaerotruncus_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A940NV69|900|g__Oscillospiraceae.s__Oscillospiraceae_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A143ZRA8|897|g__Eubacteriaceae.s__Eubacteriaceae_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A1H8CKK5|906|g__Hydrogenoanaerobacterium.s__Hydrogenoanaerobacterium_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A926EA13|897|g__Zongyangia.s__Zongyangia_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A7X1I8W2|900|g__Bittarella.s__Bittarella_species
DL-endopeptidase_UniRef100_A0A316LKK8|1080|g__Clostridiales.s__Clostridiales_species	DL-endopeptidase_UniRef100_A0A6B1UGE1|900|g__Bittarella.s__Bittarella_species
DL-endopeptidase_UniRef100_A0A0F4VXA8|1122|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A0F4VXA8|1122|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A0F4VXA8|1122|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A6N3EZH1|1119|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A0F4VXA8|1122|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_C4ICL4|1122|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A1C5YXG5|1332|g__uncultured.s__uncultured_species	DL-endopeptidase_UniRef100_A0A1C5YXG5|1332|g__uncultured.s__uncultured_species
DL-endopeptidase_UniRef100_A0A1C5YXG5|1332|g__uncultured.s__uncultured_species	DL-endopeptidase_UniRef100_A0A1C5NIL5|1314|g__uncultured.s__uncultured_species
DL-endopeptidase_UniRef100_A0A1C5YXG5|1332|g__uncultured.s__uncultured_species	DL-endopeptidase_UniRef100_A0A1E3AR49|1221|g__Lachnospiraceae.s__Lachnospiraceae_species
DL-endopeptidase_UniRef100_A0A1X1FCW7|888|g__Lentilactobacillus.s__Lentilactobacillus_species	DL-endopeptidase_UniRef100_A0A1X1FCW7|888|g__Lentilactobacillus.s__Lentilactobacillus_species
DL-endopeptidase_UniRef100_A0A1X1FCW7|888|g__Lentilactobacillus.s__Lentilactobacillus_species	DL-endopeptidase_UniRef100_A0A1E7XCQ5|888|g__Lentilactobacillus.s__Lentilactobacillus_species
DL-endopeptidase_UniRef100_A0A1X1FCW7|888|g__Lentilactobacillus.s__Lentilactobacillus_species	DL-endopeptidase_UniRef100_A0A6G9Q5B6|888|g__Lentilactobacillus.s__Lentilactobacillus_species
DL-endopeptidase_UniRef100_A0A249PIE4|699|g__Ensifer.s__Ensifer_species	DL-endopeptidase_UniRef100_A0A249PIE4|699|g__Ensifer.s__Ensifer_species
DL-endopeptidase_UniRef100_A0A380WV11|1269|g__Anaerococcus.s__Anaerococcus_species	DL-endopeptidase_UniRef100_A0A380WV11|1269|g__Anaerococcus.s__Anaerococcus_species
DL-endopeptidase_UniRef100_A3TVW4|1515|g__Pseudooceanicola.s__Pseudooceanicola_species	DL-endopeptidase_UniRef100_A3TVW4|1515|g__Pseudooceanicola.s__Pseudooceanicola_species
DL-endopeptidase_UniRef100_R5UM07|1374|g__Roseburia.s__Roseburia_species	DL-endopeptidase_UniRef100_R5UM07|1374|g__Roseburia.s__Roseburia_species
DL-endopeptidase_UniRef100_R5UM07|1374|g__Roseburia.s__Roseburia_species	DL-endopeptidase_UniRef100_R5YCS1|1365|g__Roseburia.s__Roseburia_species
DL-endopeptidase_UniRef100_R5UM07|1374|g__Roseburia.s__Roseburia_species	DL-endopeptidase_UniRef100_A0A173SF50|1344|g__Roseburia.s__Roseburia_species
DL-endopeptidase_UniRef100_A0A1H8RXI3|909|g__Amphibacillus.s__Amphibacillus_species	DL-endopeptidase_UniRef100_A0A1H8RXI3|909|g__Amphibacillus.s__Amphibacillus_species
DL-endopeptidase_UniRef100_A0A916NI20|759|g__Parvicella.s__Parvicella_species	DL-endopeptidase_UniRef100_A0A916NI20|759|g__Parvicella.s__Parvicella_species
DL-endopeptidase_UniRef100_A0A1C6KAV1|885|g__Oscillospiraceae.s__Oscillospiraceae_species	DL-endopeptidase_UniRef100_A0A1C6KAV1|885|g__Oscillospiraceae.s__Oscillospiraceae_species
DL-endopeptidase_UniRef100_A0A1C6KAV1|885|g__Oscillospiraceae.s__Oscillospiraceae_species	DL-endopeptidase_UniRef100_A0A1C6GSN7|333|g__uncultured.s__uncultured_species
DL-endopeptidase_UniRef100_A0A1C6KAV1|885|g__Oscillospiraceae.s__Oscillospiraceae_species	DL-endopeptidase_UniRef100_A0A1C5RUP2|885|g__Oscillibacter.s__Oscillibacter_species
DL-endopeptidase_UniRef100_A0A348AMN4|696|g__Methylomusa.s__Methylomusa_species	DL-endopeptidase_UniRef100_A0A348AMN4|696|g__Methylomusa.s__Methylomusa_species
DL-endopeptidase_UniRef100_A0A8G2M587|1023|g__Mobiluncus.s__Mobiluncus_species	DL-endopeptidase_UniRef100_A0A8G2M587|1023|g__Mobiluncus.s__Mobiluncus_species
DL-endopeptidase_UniRef100_A0A8G2M587|1023|g__Mobiluncus.s__Mobiluncus_species	DL-endopeptidase_UniRef100_A0A378PBG3|1023|g__Mobiluncus.s__Mobiluncus_species
DL-endopeptidase_UniRef100_A0A1V4W7S5|687|g__Pelotomaculum.s__Pelotomaculum_species	DL-endopeptidase_UniRef100_A0A1V4W7S5|687|g__Pelotomaculum.s__Pelotomaculum_species
DL-endopeptidase_UniRef100_A0A486XN99|1152|g__Candidatus.s__Candidatus_species	DL-endopeptidase_UniRef100_A0A486XN99|1152|g__Candidatus.s__Candidatus_species
DL-endopeptidase_UniRef100_A0A6M1ZTL2|654|g__Candidatus.s__Candidatus_species	DL-endopeptidase_UniRef100_A0A6M1ZTL2|654|g__Candidatus.s__Candidatus_species
DL-endopeptidase_UniRef100_A0A2A5RNG4|603|g__Lactococcus.s__Lactococcus_species	DL-endopeptidase_UniRef100_A0A2A5RNG4|603|g__Lactococcus.s__Lactococcus_species
DL-endopeptidase_UniRef100_A0A2A5RNG4|603|g__Lactococcus.s__Lactococcus_species	DL-endopeptidase_UniRef100_S6FH66|573|g__Lactococcus.s__Lactococcus_species
DL-endopeptidase_UniRef100_A0A4P8XX18|885|g__Ruminococcus.s__Ruminococcus_species	DL-endopeptidase_UniRef100_A0A4P8XX18|885|g__Ruminococcus.s__Ruminococcus_species
DL-endopeptidase_UniRef100_A0A4P8XX18|885|g__Ruminococcus.s__Ruminococcus_species	DL-endopeptidase_UniRef100_A0A354HLF6|885|g__Oscillospiraceae.s__Oscillospiraceae_species
DL-endopeptidase_UniRef100_A0A8B4Q8P9|1281|g__Kurthia.s__Kurthia_species	DL-endopeptidase_UniRef100_A0A8B4Q8P9|1281|g__Kurthia.s__Kurthia_species
DL-endopeptidase_UniRef100_A0A1Z5IV70|1128|g__Secundilactobacillus.s__Secundilactobacillus_species	DL-endopeptidase_UniRef100_A0A1Z5IV70|1128|g__Secundilactobacillus.s__Secundilactobacillus_species
DL-endopeptidase_UniRef100_A0A0F0CIG8|1245|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A0F0CIG8|1245|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A0F0CIG8|1245|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A1C5RWI8|1209|g__uncultured.s__uncultured_species
DL-endopeptidase_UniRef100_A0A0F0CIG8|1245|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A6N3I4R8|1206|g__Hungatella.s__Hungatella_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A2T0B383|978|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A829IB11|1269|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A1V4I6Q7|927|g__[Clostridium].s__[Clostridium]_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A0E1KUF3|1269|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A1G9HCL7|1269|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A2T0BM97|1269|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A2S6FZJ5|1269|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A166S1R3|1269|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_W6N2U8|1269|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A168LMG5|324|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A4P8A716|1269|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A1A6AUL8|1269|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_K0B115|936|g__Gottschalkia.s__Gottschalkia_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A0F2JDV4|1278|g__Desulfosporosinus.s__Desulfosporosinus_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A1J1CV19|1269|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A1L3NIS2|1269|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A7U4JN00|1269|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_K4L614|1278|g__unclassified.s__unclassified_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A1M4M1X6|1269|g__Proteiniborus.s__Proteiniborus_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_Q897X5|1269|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_F0T1Z5|1272|g__Syntrophobotulus.s__Syntrophobotulus_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A0H3J291|1269|g__Clostridium.s__Clostridium_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A6N8I3S6|1248|g__Caproicibacter.s__Caproicibacter_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A1V4VZW8|795|g__Pelotomaculum.s__Pelotomaculum_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A0L0WEJ1|1275|g__Gottschalkia.s__Gottschalkia_species
DL-endopeptidase_UniRef100_A0A151B4C5|1284|g__Clostridium.s__Clostridium_species	DL-endopeptidase_UniRef100_A0A1M5NG66|1272|g__Tepidibacter.s__Tepidibacter_species
